,ROC,ROC5,Momemtum2,BBmavg,BBup,BBpctB,DIp,DIn,DI,ADX,ema20,sma20,ema60,sma60,MACDoscil,MACDsignal,rsi,SfastK,SfastD,SslowD,SMI,SMIsignal,Yc
2927,-0.031001948,0.027519623,-150,44480,48239.19022,0.726555885,36.90980648,17.65006528,35.30019515,38.0883973,44597.6804,44582.5,42834.23827,41677.09688,3.409236609,3.327759985,61.7685586,0.718446602,0.853974954,0.835382956,61.67531423,59.2471173,1
2928,0.003252035,0.026317308,-1300,44735,48253.83661,0.722374633,34.50955768,16.50227958,35.30019515,37.88924,44750.28227,44820,42944.59111,41720.53281,3.264785956,3.315165179,62.40286758,0.653333333,0.790593312,0.843841596,60.0468447,59.40706278,1
2929,-0.005425949,-0.002173914,-100,44935.83333,48219.97494,0.639178936,32.78742069,18.34026662,28.25700677,37.20122334,44864.5411,45020,43043.12911,41765.58158,3.069947979,3.266121739,60.59829631,0.523076923,0.631618953,0.758729073,57.65744311,59.05713884,1
2930,0.020463827,0.015037877,700,45166.66667,48299.36164,0.766011642,36.58035144,16.94400847,36.6867404,37.16447456,45058.39433,45250,43169.58389,41840.49954,3.047666299,3.222430651,64.76774138,0.815384615,0.663931624,0.695381296,57.06935268,58.65958161,0
2931,0.00106553,-0.011646505,1000,45382.5,48330.7476,0.737570504,34.1459818,17.81286588,31.43471544,36.75520605,45238.54725,45460,43293.53196,41927.80983,3.002582291,3.178460979,64.97779868,0.830769231,0.723076923,0.672875833,57.20018223,58.36770173,0
2932,0.004250803,0.023606246,250,45614.16667,48265.06327,0.745671597,32.51479966,16.96193037,31.43471544,36.37517101,45420.59037,45710,43419.97354,42012.67396,2.96630709,3.136030201,65.85474366,0.892307692,0.846153846,0.744387464,58.01291344,58.29674408,0
2933,0.004232811,0.024587022,400,45886.66667,48008.2646,0.837010133,34.19788087,16.36072607,35.2801548,36.29695557,45604.34367,45977.5,43548.82686,42101.69707,2.937176208,3.096259403,66.75132145,0.939393939,0.887490287,0.818907019,59.39842875,58.51708101,0
2934,-0.012752564,0.017260407,-400,46090,47726.03178,0.747550203,31.88540595,19.16927315,24.90689006,35.48337946,45713.45379,46162.5,43653.78336,42177.41758,2.776400876,3.032287697,61.53144025,0.757575758,0.863092463,0.865578866,59.5406739,58.72179959,0
2935,0,-0.00320342,-600,46215,47695.12387,0.737029711,30.70843276,18.46168547,24.90689006,34.72791593,45812.17248,46262.5,43755.29866,42245.70736,2.618456269,2.949521412,61.53144025,0.757575758,0.818181818,0.856254856,59.27189063,58.8318178,0
2936,-0.035932009,-0.040200959,-1650,46240.83333,47655.30123,0.261688948,27.14721502,27.91757967,1.399014842,32.34728014,45744.34653,46265,43799.38723,42284.84583,2.180610739,2.795739277,49.24864759,0.257575758,0.590909091,0.757394457,54.66790964,57.99903616,0
2937,-0.005558658,-0.050010421,-1900,46247.5,47641.82481,0.142299988,24.71528747,27.48393939,5.304009424,30.41561794,45659.17067,46232.5,43833.83355,42319.81764,1.769269298,2.590445281,47.69513468,0.068965517,0.361372344,0.590154418,48.00538527,56.00030599,0
2938,-0.013468217,-0.067711448,-850,46179.16667,47762.58333,-0.030235252,23.08760681,30.17994475,13.31455591,29.19411351,45524.96394,46125,43847.47835,42366.25612,1.322019393,2.336760104,44.09969452,0.029411765,0.118651013,0.356977483,39.74228858,52.74870251,1
2939,-0.005665738,-0.060624622,-850,46056.66667,47895.76065,-0.059152139,22.09776844,32.10152158,18.45735089,28.4272019,45379.72928,46017.5,43852.47906,42385.40996,0.911884436,2.05178497,42.65678356,0.077922078,0.058766453,0.179596604,31.03041431,48.40504487,0
2940,0.010175328,-0.050449294,200,45944.16667,47926.62516,0.076914218,24.21176968,28.68063089,8.448966511,27.00018508,45291.18363,45922.5,43872.06991,42430.22793,0.658455155,1.773119007,46.0768637,0.253012048,0.120115297,0.099177588,24.06080328,43.53619655,0
2941,-0.014731145,-0.029248429,-200,45825.83333,47939.63651,0.099655253,22.54270705,26.70350283,8.448966511,25.67509804,45149.16614,45802.5,43869.70696,42475.77155,0.337221419,1.485939489,42.16493282,0.096385542,0.142439889,0.107107213,16.36862289,38.10268182,1
2942,-0.003430535,-0.027120306,-800,45769.16667,48019.48208,0.088391034,21.27892975,26.25761777,10.47339001,24.58926175,45006.38842,45745,43862.50346,42534.50234,0.054138664,1.199579324,41.29365988,0.060240964,0.136546185,0.13303379,8.497427579,32.18163097,1
2943,0.022651025,0.008998936,850,45760.83333,48027.35968,0.240241272,22.81406536,23.91169902,2.34909728,23.00067858,44972.44666,45727.5,43888.32301,42602.46901,0.009004061,0.961464272,48.87779123,0.301204819,0.152610442,0.143865505,3.541519208,26.45360862,0
2944,-0.018079589,-0.003414915,200,45678.33333,48071.56685,0.149358635,21.31536325,25.45261855,8.846341324,21.98965449,44865.54698,45617.5,43887.06652,42669.48698,-0.169069711,0.735357475,43.98253157,0.108433735,0.156626506,0.148594378,-2.283806925,20.70612551,1
2945,0,-0.013590243,-800,45558.33333,48053.36172,0.167672452,20.18784165,25.16419066,10.97271446,21.2027302,44768.82822,45500,43885.85123,42735.6793,-0.307137673,0.526858445,43.98253157,0.108433735,0.172690763,0.16064257,-8.06143782,14.95261284,1
2946,0.00795007,0.009090972,350,45408.33333,47887.278,0.226025887,19.37830945,24.15510693,10.97271446,20.47201479,44714.6541,45335,43896.15119,42804.40241,-0.34943741,0.351599274,46.69152436,0.192771084,0.136546185,0.155287818,-12.52013587,9.4580631,1
2947,-0.011376687,0.00114482,-150,45287.5,47838.11812,0.201869652,18.30062078,24.66553693,14.81378948,20.06785584,44618.02038,45217.5,43889.72,42872.22292,-0.468448875,0.187589645,43.45824522,0.074074074,0.125092964,0.144776637,-17.40359367,4.085731745,1
2948,0.004566218,-0.016939987,-300,45161.66667,47748.12929,0.233548569,17.8030406,23.99489944,14.81378948,19.69256539,44549.63749,45102.5,43890.05705,42960.71523,-0.520734598,0.045924796,45.09601806,0.12987013,0.132238429,0.131292526,-20.93302077,-0.918018758,1
2949,0.003411032,0.004550634,350,45058.33333,47691.25524,0.257873563,16.30277512,25.42026144,21.85240355,19.84683954,44502.05296,45007.5,43895.30108,43048.40501,-0.528909146,-0.069041992,46.35115386,0.279411765,0.161118656,0.13948335,-22.66811162,-5.26803733,1
2950,0.040049846,0.04460048,1950,44985.83333,47496.26214,0.579169742,28.11307745,21.51515335,13.29469939,19.37882953,44630.42887,44955,43959.38957,43170.22298,-0.20584896,-0.096403386,58.58603194,0.873015873,0.427432589,0.240263225,-19.15568138,-8.04556614,0
2951,0.015151805,0.051802215,2500,44976.66667,47461.98802,0.826584192,31.06643331,19.80263269,22.14273135,19.57625109,44813.24517,44935,44044.32762,43300.40508,0.173312338,-0.042460241,62.19663646,0.884615385,0.679014341,0.422521862,-13.06169775,-9.048792463,0
2952,-0.022814678,0.040364224,-350,44896.66667,47225.10439,0.590189228,27.48167803,27.0784917,0.738975574,18.23073141,44878.65039,44852.5,44092.05458,43420.5179,0.280349576,0.022101722,54.51854507,0.615384615,0.791005291,0.632484074,-9.298363834,-9.098706737,0
2953,-0.005509656,0.03028835,-1300,44795,46853.85891,0.6185932,26.34039535,25.62292077,1.380732871,17.02716008,44914.01702,44747.5,44130.02,43536.46406,0.316439194,0.080969217,52.84579071,0.551282051,0.683760684,0.717926772,-7.124099965,-8.703785383,1
2954,0.002207506,0.029084824,-150,44703.33333,46529.21516,0.599495304,23.99626864,27.62752193,7.034069471,16.3133679,44955.53921,44677.5,44170.01935,43651.6,0.358757806,0.136526934,53.4608976,0.576923077,0.581196581,0.685320852,-5.287359469,-8.0205002,1
2955,-0.011086588,-0.02205161,-400,44596.66667,46116.48391,0.561410893,22.33163192,25.71098282,7.034069471,15.65056087,44945.48786,44582.5,44192.31379,43765.83333,0.299164386,0.169054425,49.95224912,0.448717949,0.525641026,0.596866097,-4.980939507,-7.412588061,1
2956,-0.004469281,-0.041672696,-700,44547.5,46000.78268,0.512328411,21.27218018,25.16894806,8.390769204,15.13200432,44917.34616,44560,44207.3199,43872.5,0.213577588,0.177959057,48.57885383,0.397435897,0.474358974,0.527065527,-5.691802815,-7.068431012,1
2957,0.008918677,-0.009939342,200,44540.83333,45982.34007,0.69973314,23.89146335,23.78041332,0.232946626,14.06778591,44929.97986,44570,44234.94876,43978.33333,0.215068844,0.185381015,51.45367943,0.5,0.448717949,0.482905983,-5.615410212,-6.777826852,1
2958,0.015418808,0.010989122,1100,44602.5,46134.42961,0.869087889,26.64126318,22.06018964,9.406441227,13.73483272,45008.07701,44645,44284.62257,44095,0.337796663,0.215864144,56.08114785,0.679487179,0.525641026,0.482905983,-3.443790514,-6.111019584,1
2959,0.018408749,0.027190365,1550,44721.66667,46410.35781,0.991998396,29.29063569,20.53652997,17.56894176,14.00869765,45159.68872,44775,44360.53658,44245,0.579651008,0.288621517,60.94887536,0.897435897,0.692307692,0.555555556,1.511847995,-4.586446069,1
2960,0.007482665,0.045759617,1200,44845,46731.47526,1.000492473,29.78902192,19.18114826,21.66190891,14.5553556,45330.19456,44900,44445.43702,44403.33333,0.822662637,0.395429741,62.7782629,0.9625,0.846474359,0.688141026,7.848824122,-2.09939203,0
2961,-0.002132197,0.048096701,250,44988.33333,47062.97119,0.984823571,30.95557157,17.9083083,26.70124293,15.42291898,45474.93794,45052.5,44524.27515,44538.33333,0.984775453,0.513298884,61.88622602,0.842696629,0.900877509,0.813219853,13.32378173,0.985242721,0
2962,-0.004278081,0.034899943,-300,45126.66667,47265.00455,0.863989873,28.58984391,19.66610455,18.49251676,15.64217597,45586.84861,45202.5,44593.97105,44680.83333,1.064788693,0.623596846,60.04846061,0.797752809,0.867649813,0.871667227,16.62326044,4.112846265,1
2963,0,0.019481136,-200,45227.5,47442.65675,0.809797489,27.07076706,18.6211767,18.49251676,15.84577174,45688.10112,45302.5,44661.38183,44798.33333,1.114778061,0.721833089,60.04846061,0.742857143,0.794435527,0.85432095,18.967489,7.083774812,1
2964,0.001071237,0.002143624,50,45351.66667,47556.05371,0.756685112,25.79172416,18.83170235,15.59723749,15.82801929,45784.47244,45445,44728.22177,44913.33333,1.149449375,0.807356346,60.38950875,0.746268657,0.76229287,0.80812607,21.06050747,9.879121344,1
2965,-0.009682701,-0.015021742,-400,45476.66667,47620.29806,0.715366629,25.28782326,17.91989179,17.05235156,15.91547159,45828.8084,45565,44778.11614,45009.16667,1.085329747,0.862951026,55.77476979,0.611940299,0.700355366,0.752361254,21.77681524,12.25866012,0
2966,0.012889545,0,150,45603.33333,47693.51142,0.734429785,23.58501764,17.8355034,13.88083514,15.77014042,45926.06474,45697.5,44846.04676,45122.5,1.126332576,0.915627336,60.14760842,0.791044776,0.71641791,0.726355382,23.66620921,14.54016994,0
2967,0.004259857,0.008537939,800,45774.16667,47793.25543,0.848961049,27.00512257,16.94788816,22.88178726,16.27811519,46033.1062,45865,44918.30752,45221.66667,1.179651629,0.968432195,61.51364874,0.850746269,0.751243781,0.722672353,26.39981373,16.9120987,0
2968,0.004241788,0.012779727,400,45942.5,47826.45196,0.820469955,25.73209698,17.72030054,18.43809984,16.43239981,46149.00085,46032.5,44994.75646,45318.33333,1.241822803,1.023110316,62.88376593,0.910447761,0.850746269,0.772802653,29.84118025,19.49791501,0
2969,-0.004241788,0.007466701,0,46114.16667,47794.5527,0.82804962,26.09934018,16.86416879,21.49538437,16.79404157,46234.81029,46182.5,45062.14149,45403.33333,1.241536513,1.066795556,60.56191023,0.838235294,0.866476441,0.822822164,32.09329434,22.01699088,0
2970,-0.03130315,-0.014153747,-1650,46150.83333,47797.49578,0.48962548,22.66051032,25.93580954,6.739809181,16.07588211,46174.35217,46170,45079.7762,45458.33333,0.9782259,1.049081625,47.0097794,0.272727273,0.673803443,0.797008718,29.24597051,23.4627868,0
2971,-0.006600684,-0.033643976,-1750,46096.66667,47751.91421,0.32479962,21.36147687,26.35987903,10.47414112,15.67575775,46091.08053,46107.5,45086.99665,45500.83333,0.708871735,0.981039647,44.7772197,0.021276596,0.377413054,0.639230979,23.97530442,23.56529033,0
2972,0.001103144,-0.036800689,-250,46103.33333,47746.99456,0.301256693,20.04170541,25.88971953,12.73205464,15.46549324,46020.50143,46100,45095.61971,45554.16667,0.498063753,0.884444468,45.24396536,0.1,0.131334623,0.394183707,18.33769631,22.51977152,1
2973,-0.00331309,-0.044355567,-100,46100.83333,47749.61992,0.236927749,19.24155378,25.65457644,14.28413233,15.38111032,45942.35844,46097.5,45099.04201,45607.5,0.300962708,0.767748116,44.04134505,0.076923077,0.066066558,0.191604745,12.39788407,20.49539403,1
2974,-0.010005642,-0.050119421,-600,46090,47768.40533,0.130601745,17.04321294,29.19769698,26.28513163,16.15996899,45828.80049,46067.5,45087.59801,45635.83333,0.064480558,0.627094604,40.5583409,0.173913043,0.116945373,0.104782185,6.37813091,17.67194141,1
2975,-0.002237137,-0.021053409,-550,46080,47791.48409,0.062757644,15.87153123,27.57235411,26.933187,16.92948456,45716.53378,46057.5,45073.25054,45634.16667,-0.139632886,0.473749106,39.80498013,0.157142857,0.135992993,0.106334975,0.463706585,14.23029444,1
2976,0.004469281,-0.009983444,100,46078.33333,47795.69889,0.055035522,14.4455444,27.34123948,30.86070254,17.92457156,45634.00675,46067.5,45065.93085,45630.83333,-0.26347905,0.326303475,42.12057052,0.276315789,0.20245723,0.151798532,-3.974407787,10.589354,0
2977,0.028573372,0.017486784,1500,46112.5,47778.39565,0.406206611,21.46781546,24.74723804,7.096005158,17.15110253,45683.14897,46122.5,45101.4741,45641.66667,-0.129920038,0.235058772,54.39968524,0.618421053,0.350626566,0.229692263,-3.718577466,7.727767704,0
2978,-0.006521762,0.014278112,1000,46117.5,47779.40904,0.414505951,21.07329877,23.02786312,4.432001932,16.24259534,45699.03954,46127.5,45126.01593,45632.5,-0.076368303,0.172773357,51.67518148,0.539473684,0.478070175,0.343717991,-2.976677792,5.586878605,0
2979,0.001089918,0.025373672,-250,46089.16667,47751.30301,0.418027182,19.89793014,21.74347816,4.432001932,15.39898153,45718.17863,46092.5,45151.39246,45628.33333,-0.024830941,0.133252498,52.10571616,0.552631579,0.570175439,0.466290727,-1.986447826,4.072213319,0
2980,-0.013158085,0.014452725,-550,46030,47680.40736,0.354581356,18.7704695,21.26694079,6.235346581,14.74443618,45678.3521,46010,45156.26484,45610.83333,-0.089006458,0.088800707,46.72596577,0.394736842,0.495614035,0.514619883,-2.759788013,2.705813053,0
2981,-0.009983444,0,-1050,45922.5,47586.20654,0.17767753,17.48978023,26.6388141,20.73266554,15.17216684,45599.46142,45910,45146.22337,45588.33333,-0.217163781,0.027607809,43.12933799,0.276315789,0.407894737,0.49122807,-5.338753064,1.096899829,0
2982,-0.013468217,-0.042041589,-1050,45810,47555.00557,0.105540896,16.60842186,26.84695721,23.56103104,15.77137143,45470.94128,45790,45116.83899,45579.16667,-0.42089117,-0.062091987,38.83688972,0.118421053,0.263157895,0.388888889,-9.596620147,-1.041804166,0
2983,-0.041528459,-0.077048286,-2400,45632.5,47710.41228,-0.121416993,14.43854346,36.0414351,42.79496992,17.70162847,45183.23259,45580,45029.40165,45536.66667,-0.895362423,-0.228746074,29.38754779,0,0.131578947,0.26754386,-15.97518928,-4.028481189,0
2984,0.010544913,-0.067593291,-1350,45455,47801.0629,-0.037425205,13.39175997,33.42845829,42.79496992,19.49401,44965.78187,45390,44959.5852,45484.16667,-1.180547175,-0.419106294,33.72872149,0.116883117,0.078434723,0.157723855,-21.29799644,-7.48238424,0
2985,-0.005844552,-0.060279759,200,45271.66667,47854.77633,0.008667138,12.55833024,32.08022509,43.73325864,21.2253849,44745.23121,45210,44883.8611,45425,-1.437796565,-0.622844348,32.53211768,0.075949367,0.064277495,0.091430388,-26.51931755,-11.2897709,0
2986,0,-0.050296315,-250,45060,47862.92308,0.016576102,10.99747515,35.34318257,52.5363873,23.46188507,44545.68538,45000,44810.61975,45344.16667,-1.625301918,-0.823335862,32.53211768,0.27,0.154277495,0.098996571,-29.4461979,-14.9210563,1
2987,-0.002347419,-0.039175516,-100,44836.66667,47639.0585,0.121751681,10.6032434,34.0762186,52.5363873,25.53863523,44355.62011,44775,44736.50107,45285.83333,-1.773741914,-1.013417072,32.0053699,0.25,0.198649789,0.139068259,-31.71213516,-18.27927207,1
2988,-0.023782334,-0.021429391,-1100,44567.5,47462.025,0.016184291,9.704136313,39.66625714,60.68843842,28.04933546,44088.41819,44490,44632.02562,45208.33333,-2.054454732,-1.221624604,27.25319436,0.05,0.19,0.180975761,-36.27042144,-21.87750195,1
2989,-0.008459265,-0.04043357,-1350,44275,47221.43853,0.006466314,8.892123537,39.83364536,63.50135159,30.58162233,43813.33075,44197.5,44519.50019,45129.16667,-2.319108532,-1.44112139,25.80878621,0.064220183,0.121406728,0.170018839,-41.20207934,-25.74241742,1
2990,0.019231362,-0.015357656,450,44063.33333,47057.98783,0.136018111,8.680896584,37.31191058,62.25106872,32.84372564,43640.63258,44017.5,44436.89363,45047.5,-2.355275857,-1.623952283,34.37080578,0.211009174,0.108409786,0.139938838,-43.77877185,-29.34968831,1
2991,0.027012799,0.011655144,1950,43945,46887.16662,0.364895483,19.77400588,32.5097202,24.35884982,32.23766308,43593.90567,43910,44394.7004,44984.16667,-2.14458185,-1.728078197,44.31859281,0.422018349,0.232415902,0.154077472,-42.53315443,-31.98638153,0
2992,0.008078521,0.022081083,1500,43834.16667,46707.40477,0.395443171,17.98436797,29.56744193,24.35884982,31.6748907,43584.96227,43817.5,44365.36596,44923.33333,-1.890234221,-1.760509402,46.95393761,0.5,0.377675841,0.23950051,-39.37103117,-33.46331146,0
2993,0.008013781,0.053877198,700,43757.5,46558.22362,0.489734796,18.41521093,28.1002125,20.82105431,30.89961668,43610.20396,43750,44348.46871,44865,-1.60470492,-1.729348505,49.52655317,0.576923077,0.499647142,0.369912962,-34.46669312,-33.66398779,0
2994,-0.026575799,0.035760664,-800,43663.33333,46437.31162,0.374428241,16.6907565,30.95823959,29.94288286,30.83127855,43523.51787,43647.5,44294.42056,44797.5,-1.574851007,-1.698449006,42.27230872,0.415730337,0.497551138,0.458291374,-31.67536323,-33.26626288,0
2995,-0.001171646,0.015357656,-1200,43567.5,46340.15366,0.337550332,15.96885358,29.95194942,30.45046019,30.80407724,43440.32569,43547.5,44240.50513,44729.16667,-1.5430947,-1.667378145,41.98437099,0.45,0.480884471,0.49269425,-29.25800491,-32.46461129,1
2996,-0.002347419,-0.014002563,-150,43467.5,46235.46104,0.334264286,15.10303233,29.68345782,32.55541,30.92917243,43355.53277,43432.5,44185.07873,44686.66667,-1.519473413,-1.637797198,41.3773276,0.5,0.455243446,0.477893018,-27.04906009,-31.38150105,1
2997,-0.017783515,-0.039864599,-850,43264.16667,45911.72896,0.21089758,13.84031754,32.88697772,40.76131537,31.63146836,43207.38679,43215,44106.87943,44635.83333,-1.62345717,-1.634929193,37.05047763,0.301587302,0.417195767,0.451107895,-26.84511162,-30.47422316,1
2998,0.017783515,-0.030094864,0,43095.83333,45483.99569,0.368273892,17.05641865,30.88479799,28.84444808,31.43239548,43144.77852,43050,44055.8342,44607.5,-1.547612622,-1.617465878,43.42197971,0.53968254,0.447089947,0.439843053,-25.38096684,-29.4555719,1
2999,-0.001175779,-0.004694844,700,42929.16667,44975.29784,0.391054557,16.9808351,29.48847177,26.9159097,31.10978935,43083.37105,42880,44004.82324,44582.5,-1.480023972,-1.589977497,43.10871757,0.523809524,0.455026455,0.439770723,-23.68204407,-28.30086633,1
3000,0.030129741,0.026606543,1250,42821.66667,44498.27369,0.672471344,22.82665762,26.68959677,7.801355733,29.44490124,43151.62142,42805,43998.10773,44571.66667,-1.168166134,-1.505615224,52.669573,0.936507937,0.666666667,0.52292769,-18.53135352,-26.34696377,1
3001,-0.008022966,0.020930997,950,42748.33333,44173.03213,0.722854122,21.56695864,25.21671982,7.801355733,27.8989337,43180.03843,42735,43980.13698,44565.83333,-0.975661983,-1.399624576,50.22243657,0.825396825,0.761904762,0.627865961,-13.37264563,-23.75210014,1
3002,0.010303468,0.049017981,100,42723.33333,44042.52501,0.958614175,23.94712336,23.88589198,0.128010693,25.91529634,43248.6062,42717.5,43977.50954,44570,-0.73044859,-1.265789379,53.23117215,0.910447761,0.890784174,0.773118534,-8.074239606,-20.61652804,0
3003,0.006810469,0.038044934,750,42770.83333,44197.67425,0.930730102,22.41815308,24.13438019,3.686646005,24.3275356,43339.21513,42805,43984.80431,44562.5,-0.474935942,-1.107618692,55.17631444,0.950819672,0.895554753,0.849414563,-2.248150335,-16.9428525,0
3004,0.01348335,0.052704063,900,42852.5,44480.05014,1.026609482,24.7268206,22.7442681,4.176336701,22.88816425,43478.3375,42900,44011.53204,44578.33333,-0.15965662,-0.918026277,58.86148957,0.985915493,0.949060975,0.911799968,4.498385614,-12.65460487,0
3005,0.001115449,0.023689771,650,42955.83333,44789.38711,1.002894077,25.01699109,21.97744007,6.467896186,21.71528796,43608.97202,43010,44039.02279,44595,0.09728515,-0.714963992,59.16279711,0.959459459,0.965398208,0.936671312,11.10273339,-7.90313722,0
3006,-0.005589729,0.026123007,-200,43070.83333,45022.66652,0.90453423,23.58948518,22.62542386,2.086039649,20.3131988,43703.35564,43107.5,44057.41549,44601.66667,0.251155984,-0.521739997,56.91805641,0.88,0.941791651,0.952083611,16.53074846,-3.016360084,1
3007,-0.019242246,-0.003422707,-1100,43127.5,45100.60458,0.683087103,21.47776402,27.3139747,11.96147305,19.71664696,43707.79796,43167.5,44047.33629,44602.5,0.213950936,-0.37460181,49.97523593,0.653333333,0.830930931,0.91270693,18.93650511,1.374212955,1
3008,0.005698021,-0.004535155,-600,43230,45120.96095,0.65512395,20.10485601,26.32002972,13.38759076,19.26457152,43735.62673,43290,44045.78428,44604.16667,0.22785849,-0.25410975,51.83609437,0.72,0.751111111,0.841277898,20.98212651,5.295795667,1
3009,-0.002275314,-0.020293819,150,43350.83333,45049.11596,0.627334518,19.09942609,25.00378327,13.38759076,18.84478718,43751.28132,43425,44041.00447,44601.66667,0.217951332,-0.159697534,51.01856901,0.693333333,0.688888889,0.756976977,22.53110437,8.742857408,1
3010,0.010198389,-0.01121088,350,43465,45056.99037,0.72037403,21.32599801,23.35869337,4.548974829,17.82365772,43808.30215,43542.5,44051.13547,44576.66667,0.289474196,-0.069863188,54.49642563,0.813333333,0.742222222,0.727407407,24.20077265,11.83444046,1
3011,0.022297468,0.016676318,1450,43570.83333,45336.89848,0.980116301,26.78868192,21.3967347,11.18999812,17.34982489,43955.13052,43652.5,44093.72119,44556.66667,0.523087461,0.048726942,61.10549907,0.96969697,0.825454545,0.752188552,27.98218488,15.06398934,1
3012,0.003302149,0.039220713,1150,43673.33333,45581.39809,0.921893438,25.42947951,21.48198399,8.414778022,16.71160726,44102.26094,43752.5,44139.82869,44556.66667,0.726059098,0.184193373,61.99713457,1,0.927676768,0.831784512,32.26252745,18.50369696,1
3013,0.004385972,0.037908664,350,43766.66667,45845.76904,0.932879118,26.60925514,20.45050723,13.08707822,16.45271233,44254.42657,43845,44190.98185,44564.16667,0.911577104,0.329670119,63.20821619,0.96969697,0.97979798,0.910976431,36.08036,22.01902957,1
3014,-0.004385972,0.035798006,0,43893.33333,46068.50638,0.869319276,25.30095708,19.44501652,13.08707822,16.21230989,44373.05261,43985,44233.90048,44566.66667,1.009737648,0.465683625,61.11091623,0.892857143,0.954184704,0.953886484,38.77570934,25.37036552,1
3015,0.002195391,0.027795008,-100,44036.66667,46247.1367,0.838540365,24.02866089,18.46719499,13.08707822,15.98907906,44489.90474,44132.5,44278.69063,44579.16667,1.09231259,0.591009418,61.79353551,0.92,0.927518038,0.953833574,41.34986572,28.56626556,1
3016,0.002190581,0.007688121,200,44197.5,46419.94298,0.853027431,24.93363481,17.82370372,16.62856327,16.0347565,44605.15191,44290,44325.29093,44596.66667,1.161713249,0.705150184,62.5023612,0.888888889,0.900582011,0.927428251,43.68587308,31.59018707,0
3017,0.017354015,0.021739987,900,44425,46519.74209,0.943570914,28.18290924,16.43597553,26.32726876,16.76993595,44785.61363,44525,44396.59287,44620.83333,1.343720338,0.832864215,67.66990581,0.96969697,0.926195286,0.918098445,46.98814989,34.66977963,0
3018,0.010695289,0.028049304,1300,44646.66667,46802.93917,1.022506624,30.48922293,15.70443088,32.00611086,17.85823416,44996.50757,44747.5,44481.95048,44641.66667,1.557315949,0.977754562,70.4141865,1,0.952861953,0.926546417,51.0292145,37.94166661,0
3019,-0.008547061,0.023888215,100,44860,46961.49153,0.949680612,27.46171352,18.03057896,20.73128005,18.06345172,45149.22114,44952.5,44551.39473,44641.66667,1.634939845,1.109191619,65.61570289,0.804878049,0.924858339,0.934638526,52.87166976,40.92766724,0
3020,-0.007539077,0.014153747,-750,45006.66667,47089.46393,0.81848195,25.01893492,19.81537363,11.60620394,17.60221974,45254.05722,45075,44607.0867,44630,1.615087512,1.210370797,61.65643408,0.719512195,0.841463415,0.906394569,52.87174268,43.31648232,0
3021,-0.018549359,-0.006586193,-1200,45120,47080.20407,0.635190006,22.64325188,23.30084134,1.431281828,16.44715274,45267.95653,45172.5,44633.08386,44605.83333,1.432430497,1.254782737,53.25249779,0.512195122,0.678861789,0.815061181,49.74366721,44.6019193,1
3022,0.013129291,-0.010810916,-250,45214.16667,47117.41754,0.658281814,20.87945232,21.48581875,1.431281828,15.37459054,45337.67496,45277.5,44677.90078,44595,1.377874805,1.279401151,57.64146455,0.65,0.627235772,0.715853659,47.45856574,45.17324859,1
3023,-0.007637789,-0.029143995,250,45295,47120.86661,0.588086026,19.58256471,20.15126783,1.431281828,14.37863991,45367.4202,45350,44709.77289,44578.33333,1.258208208,1.275162562,54.43111314,0.533333333,0.565176152,0.623757904,43.54758997,44.84811686,1
3024,-0.027764138,-0.048361072,-1600,45292.5,47122.48103,0.288021482,17.54797425,25.25053273,17.99725977,14.63711276,45275.28494,45330,44699.6164,44540,0.931411482,1.206412346,44.82833622,0.016393443,0.399908925,0.530773616,35.90880466,43.06025442,1
3025,0.015642777,-0.025179217,-550,45306.66667,47125.53078,0.438606372,21.22437726,23.15770457,4.356098745,13.90275462,45258.59114,45342.5,44712.74373,44520.83333,0.787336404,1.122597158,50.13385802,0.245901639,0.265209472,0.410098183,29.51784202,40.35177194,1
3026,0.009928377,0.003298519,1150,45360.83333,47162.69271,0.603365447,24.94809804,21.26007074,7.981331875,13.47979585,45286.34436,45390,44740.19476,44499.16667,0.744521988,1.046982124,53.24647404,0.393442623,0.218579235,0.294565877,25.15743648,37.31290485,1
3027,0.014169174,0.004338402,1100,45483.33333,47188.19566,0.739511031,26.115059,19.61179581,14.22197792,13.53280885,45373.35919,45512.5,44788.05722,44485,0.816396962,1.000865091,57.38432356,0.606557377,0.415300546,0.299696418,23.61530132,34.57338414,0
3028,0.002162163,0.014138354,750,45600.83333,47146.52538,0.683035598,24.86921694,21.45904113,7.360897974,13.09195808,45461.61069,45627.5,44837.62912,44469.16667,0.880499948,0.976792063,58.00017943,0.639344262,0.546448087,0.393442623,23.33448218,32.32560375,1
3029,0.003234504,0.045136996,250,45725.83333,47052.16809,0.710165645,25.07732304,19.92365722,11.45234124,12.97484259,45555.74301,45755,44890.49374,44459.16667,0.946453877,0.970724426,58.95828021,0.68852459,0.644808743,0.535519126,23.92823386,30.64612977,1
3030,0.008574543,0.038068762,550,45850.83333,47028.75405,0.84630231,25.58487487,19.0276792,14.69809521,13.09793206,45679.00558,45880,44954.73984,44480,1.056420846,0.98786371,61.48167153,0.819672131,0.715846995,0.635701275,26.02089805,29.72108343,1
3031,-0.017223246,0.010917139,-400,45893.33333,47044.92161,0.596967527,23.70618751,20.48608006,7.286585698,12.68283589,45714.33838,45915,44990.65001,44492.5,0.991120036,0.988514975,54.29199234,0.557377049,0.68852459,0.683060109,25.97468803,28.97180435,1
